paradigm,subject,fold,permute_k,split,calib_size,seed,n_half_a,n_half_b,baseline_a,baseline_b,adapted_b,delta_b
mi,105,version_28,17,stratified,100,45,67,67,0.6763602251407129,0.6210131332082551,0.6388367729831145,0.017823639774859346
mi,105,version_28,17,stratified,100,46,67,67,0.7420262664165104,0.5215759849906192,0.8330206378986869,0.31144465290806767
mi,105,version_28,17,stratified,200,42,17,17,0.6,0.5303030303030303,0.8787878787878788,0.3484848484848485
mi,105,version_28,17,stratified,200,43,17,17,0.5857142857142857,0.3787878787878788,0.9090909090909091,0.5303030303030303
mi,105,version_28,17,stratified,200,44,17,17,0.8285714285714285,0.6212121212121212,0.7424242424242424,0.12121212121212122
mi,105,version_28,17,stratified,200,45,17,17,0.6818181818181818,0.5714285714285714,0.6857142857142857,0.11428571428571432
mi,105,version_28,17,stratified,200,46,17,17,0.7424242424242424,0.3571428571428571,0.6142857142857143,0.25714285714285723
mi,105,version_29,0,stratified,10,42,112,112,0.7522750252780587,0.8584428715874621,0.7971014492753623,-0.061341422312099825
mi,105,version_29,0,stratified,10,43,112,112,0.8392315470171892,0.7944051230198855,0.621840242669363,-0.17256488035052253
mi,105,version_29,0,stratified,10,44,112,112,0.8348500168520391,0.7660936973373778,0.7573306370070778,-0.008763060330299943
mi,105,version_29,0,stratified,10,45,112,112,0.8190091001011122,0.7896865520728009,0.5965621840242669,-0.19312436804853406
mi,105,version_29,0,stratified,10,46,112,112,0.8496798112571622,0.7596899224806201,0.4229861813279407,-0.33670374115267937
mi,105,version_29,0,stratified,50,42,92,92,0.8189484126984127,0.780952380952381,0.7929824561403509,0.012030075187969946
mi,105,version_29,0,stratified,50,43,92,92,0.8452380952380952,0.7864661654135338,0.7313283208020049,-0.05513784461152882
mi,105,version_29,0,stratified,50,44,92,92,0.7648809523809524,0.7959899749373434,0.7944862155388472,-0.0015037593984961184
mi,105,version_29,0,stratified,50,45,92,92,0.7708333333333333,0.8105263157894737,0.8651629072681704,0.054636591478696706
mi,105,version_29,0,stratified,50,46,92,92,0.8164682539682538,0.8155388471177946,0.8601503759398497,0.0446115288220551
mi,105,version_29,0,stratified,100,42,67,67,0.7570356472795496,0.8339587242026266,0.8958724202626642,0.061913696060037604
mi,105,version_29,0,stratified,100,43,67,67,0.8208255159474671,0.8517823639774859,0.8808630393996248,0.02908067542213899
mi,105,version_29,0,stratified,100,44,67,67,0.7636022514071293,0.8161350844277673,0.7833020637898687,-0.03283302063789861
mi,105,version_29,0,stratified,100,45,67,67,0.8536585365853658,0.7551594746716699,0.7476547842401501,-0.0075046904315198
mi,105,version_29,0,stratified,100,46,67,67,0.8630393996247655,0.7936210131332083,0.8105065666041276,0.016885553470919246
mi,105,version_29,0,stratified,200,42,17,17,0.9142857142857143,0.7727272727272727,0.8484848484848484,0.07575757575757569
mi,105,version_29,0,stratified,200,43,17,17,0.8,0.803030303030303,0.8787878787878788,0.0757575757575758
mi,105,version_29,0,stratified,200,44,17,17,0.7428571428571429,0.787878787878788,0.8484848484848484,0.06060606060606044
mi,105,version_29,0,stratified,200,45,17,17,0.696969696969697,0.9857142857142858,0.9571428571428572,-0.02857142857142858
mi,105,version_29,0,stratified,200,46,17,17,0.9545454545454545,0.7714285714285714,0.8714285714285714,0.10000000000000009
mi,105,version_29,2,stratified,10,42,112,112,0.7152005392652511,0.8082237950792046,0.7074486012807549,-0.10077519379844968
mi,105,version_29,2,stratified,10,43,112,112,0.745871250421301,0.7883383889450624,0.6167846309403437,-0.17155375800471862
mi,105,version_29,2,stratified,10,44,112,112,0.7829457364341086,0.7323896191439163,0.7354229861813278,0.0030333670374115274
mi,105,version_29,2,stratified,10,45,112,112,0.7566565554432086,0.7539602291877316,0.5962251432423323,-0.1577350859453993
mi,105,version_29,2,stratified,10,46,112,112,0.7940680822379508,0.7310414560161779,0.5123019885406135,-0.2187394674755644
mi,105,version_29,2,stratified,50,42,92,92,0.777281746031746,0.7598997493734335,0.7899749373433583,0.03007518796992481
mi,105,version_29,2,stratified,50,43,92,92,0.7971230158730158,0.7182957393483709,0.7288220551378446,0.010526315789473717
mi,105,version_29,2,stratified,50,44,92,92,0.7400793650793651,0.7398496240601503,0.7969924812030076,0.05714285714285727
mi,105,version_29,2,stratified,50,45,92,92,0.7475198412698413,0.7503759398496241,0.8290726817042606,0.07869674185463649
mi,105,version_29,2,stratified,50,46,92,92,0.7321428571428571,0.8230576441102757,0.8917293233082707,0.068671679197995
mi,105,version_29,2,stratified,100,42,67,67,0.7598499061913695,0.7823639774859287,0.8724202626641651,0.09005628517823638
mi,105,version_29,2,stratified,100,43,67,67,0.7814258911819887,0.8086303939962477,0.8677298311444653,0.05909943714821764
mi,105,version_29,2,stratified,100,44,67,67,0.7617260787992495,0.8076923076923077,0.7964352720450281,-0.011257035647279645
mi,105,version_29,2,stratified,100,45,67,67,0.8292682926829268,0.7082551594746715,0.6932457786116323,-0.015009380863039268
mi,105,version_29,2,stratified,100,46,67,67,0.7664165103189493,0.7786116322701688,0.7861163227016885,0.007504690431519689
mi,105,version_29,2,stratified,200,42,17,17,0.9285714285714286,0.6666666666666666,0.7878787878787878,0.12121212121212122
mi,105,version_29,2,stratified,200,43,17,17,0.7428571428571429,0.8181818181818181,0.8636363636363636,0.045454545454545525
mi,105,version_29,2,stratified,200,44,17,17,0.7714285714285714,0.803030303030303,0.8787878787878788,0.0757575757575758
mi,105,version_29,2,stratified,200,45,17,17,0.7424242424242424,0.9428571428571428,0.9571428571428572,0.014285714285714346
mi,105,version_29,2,stratified,200,46,17,17,0.9242424242424242,0.7857142857142857,0.8714285714285713,0.08571428571428563
mi,105,version_29,4,stratified,10,42,112,112,0.731041456016178,0.7499157398045162,0.8193461408830469,0.06943040107853071
mi,105,version_29,4,stratified,10,43,112,112,0.76407145264577,0.7465453319851701,0.6825075834175935,-0.0640377485675766
mi,105,version_29,4,stratified,10,44,112,112,0.7802494101786317,0.6929558476575666,0.7074486012807549,0.01449275362318836
mi,105,version_29,4,stratified,10,45,112,112,0.731041456016178,0.7401415571284126,0.7334007414897202,-0.006740815638692332
mi,105,version_29,4,stratified,10,46,112,112,0.7937310414560161,0.7017189079878666,0.5635321873946748,-0.13818672059319181
mi,105,version_29,4,stratified,50,42,92,92,0.7614087301587301,0.6791979949874686,0.712280701754386,0.03308270676691738
mi,105,version_29,4,stratified,50,43,92,92,0.7876984126984127,0.7583959899749374,0.7914786967418546,0.03308270676691716
mi,105,version_29,4,stratified,50,44,92,92,0.7316468253968254,0.6716791979949874,0.7203007518796992,0.04862155388471179
mi,105,version_29,4,stratified,50,45,92,92,0.7073412698412699,0.7182957393483709,0.793483709273183,0.07518796992481214
mi,105,version_29,4,stratified,50,46,92,92,0.7485119047619047,0.7659147869674185,0.8005012531328322,0.03458646616541361
mi,105,version_29,4,stratified,100,42,67,67,0.7439024390243903,0.7251407129455909,0.7851782363977486,0.06003752345215774
mi,105,version_29,4,stratified,100,43,67,67,0.7795497185741088,0.7607879924953096,0.8302063789868668,0.06941838649155718
mi,105,version_29,4,stratified,100,44,67,67,0.6585365853658537,0.7917448405253283,0.7823639774859287,-0.009380863039399667
mi,105,version_29,4,stratified,100,45,67,67,0.7889305816135085,0.7232645403377111,0.6923076923076923,-0.030956848030018858
mi,105,version_29,4,stratified,100,46,67,67,0.8227016885553471,0.7692307692307693,0.7645403377110696,-0.004690431519699723
mi,105,version_29,4,stratified,200,42,17,17,0.7428571428571429,0.5454545454545454,0.8333333333333334,0.28787878787878796
mi,105,version_29,4,stratified,200,43,17,17,0.7857142857142857,0.712121212121212,0.8939393939393939,0.18181818181818188
mi,105,version_29,4,stratified,200,44,17,17,0.7428571428571429,0.8787878787878788,0.8787878787878787,-1.1102230246251565e-16
mi,105,version_29,4,stratified,200,45,17,17,0.5151515151515151,0.8142857142857143,0.7571428571428571,-0.05714285714285716
mi,105,version_29,4,stratified,200,46,17,17,0.8636363636363635,0.8285714285714285,0.7142857142857143,-0.11428571428571421
mi,105,version_29,8,stratified,10,42,112,112,0.5955510616784632,0.6235254465790361,0.6740815638692282,0.05055611729019216
mi,105,version_29,8,stratified,10,43,112,112,0.6215032018874282,0.6241995281429052,0.5756656555443209,-0.04853387259858433
mi,105,version_29,8,stratified,10,44,112,112,0.6828446241995282,0.551061678463094,0.6400404448938322,0.08897876643073821
mi,105,version_29,8,stratified,10,45,112,112,0.6043141220087631,0.6353218739467477,0.5058982136838558,-0.12942366026289187
mi,105,version_29,8,stratified,10,46,112,112,0.6191439164138861,0.6272328951803168,0.4839905628581058,-0.14324233232221095
mi,105,version_29,8,stratified,50,42,92,92,0.5441468253968254,0.6305764411027569,0.7077694235588973,0.07719298245614037
mi,105,version_29,8,stratified,50,43,92,92,0.6512896825396826,0.580952380952381,0.5719298245614035,-0.009022556390977488
mi,105,version_29,8,stratified,50,44,92,92,0.6726190476190476,0.5854636591478697,0.5318295739348371,-0.05363408521303259
mi,105,version_29,8,stratified,50,45,92,92,0.5416666666666666,0.6451127819548872,0.6982456140350878,0.05313283208020059
mi,105,version_29,8,stratified,50,46,92,92,0.591765873015873,0.6987468671679198,0.6105263157894737,-0.08822055137844609
mi,105,version_29,8,stratified,100,42,67,67,0.5131332082551595,0.6435272045028142,0.7636022514071295,0.12007504690431525
mi,105,version_29,8,stratified,100,43,67,67,0.5956848030018761,0.6838649155722325,0.7551594746716698,0.07129455909943727
