paradigm,subject,fold,permute_k,split,calib_size,seed,n_half_a,n_half_b,baseline_a,baseline_b,adapted_b,delta_b
als,1,version_32,0,stratified,24,42,2088,2088,0.5659813053243493,0.5701083366362796,0.5526869467565069,-0.01742138987977271
als,1,version_32,0,stratified,24,43,2088,2088,0.566887964063945,0.5745904346677236,0.4672298189985467,-0.10736061566917693
als,1,version_32,0,stratified,24,44,2088,2088,0.5766217465979654,0.5601350905007266,0.5438416567578279,-0.01629343374289871
als,1,version_32,0,stratified,24,45,2088,2088,0.5639830228563879,0.5780238472717665,0.43203362399260137,-0.1459902232791651
als,1,version_32,0,stratified,24,46,2088,2088,0.5911959968291716,0.5489331483683445,0.5203147707755318,-0.028618377592812716
als,1,version_32,0,stratified,48,42,2076,2076,0.5607070065822446,0.5756106117812155,0.534797353737178,-0.04081325804403757
als,1,version_32,0,stratified,48,43,2076,2076,0.5629088843596513,0.5787864612917237,0.44832937953155805,-0.13045708176016568
als,1,version_32,0,stratified,48,44,2076,2076,0.5713722476527783,0.5624544755922349,0.562711751144375,0.00025727555214005715
als,1,version_32,0,stratified,48,45,2076,2076,0.5571235256774365,0.5866818136255806,0.459313709111564,-0.1273681045140166
als,1,version_32,0,stratified,48,46,2076,2076,0.5726836847205052,0.5623475558822547,0.5399061111296736,-0.02244144475258114
als,1,version_32,0,stratified,96,42,2052,2052,0.5541140863855545,0.580026332888752,0.5333863410964057,-0.04663999179234635
als,1,version_32,0,stratified,96,43,2052,2052,0.5744964262508122,0.5684484114770356,0.4322406894429055,-0.13620772203413012
als,1,version_32,0,stratified,96,44,2052,2052,0.5848107109879963,0.5466981293389419,0.5466861598440547,-1.196949488724286e-05
als,1,version_32,0,stratified,96,45,2052,2052,0.5831093327861564,0.559743168838275,0.513870934646558,-0.04587223419171704
als,1,version_32,0,stratified,96,46,2052,2052,0.5659108785609247,0.5674532334735474,0.5418103006053144,-0.025642932868232937
als,1,version_32,0,stratified,240,42,1980,1980,0.5713627180899907,0.5655004591368228,0.5221432506887053,-0.043357208448117524
als,1,version_32,0,stratified,240,43,1980,1980,0.5645270890725437,0.5683048668503214,0.5615592286501377,-0.006745638200183701
als,1,version_32,0,stratified,240,44,1980,1980,0.5584793388429752,0.5722056932966024,0.557979797979798,-0.014225895316804404
als,1,version_32,0,stratified,240,45,1980,1980,0.5580752984389348,0.5848429752066117,0.5148980716253444,-0.06994490358126726
als,1,version_32,0,stratified,240,46,1980,1980,0.5638328741965106,0.5634141414141415,0.5535482093663912,-0.009865932047750325
als,1,version_32,0,stratified,480,42,1860,1860,0.5450322580645162,0.5866742976066598,0.551729448491155,-0.03494484911550477
als,1,version_32,0,stratified,480,43,1860,1860,0.553327783558793,0.5726160249739856,0.551465140478668,-0.021150884495317546
als,1,version_32,0,stratified,480,44,1860,1860,0.568930280957336,0.5592591050988553,0.5456326742976066,-0.013626430801248701
als,1,version_32,0,stratified,480,45,1860,1860,0.5836004162330906,0.5572154006243497,0.5088824141519251,-0.048332986472424566
als,1,version_32,0,stratified,480,46,1860,1860,0.568738813735692,0.5563433922996879,0.5554214360041624,-0.0009219562955254945
als,1,version_33,0,stratified,24,42,2088,2088,0.6141911084687541,0.6279710001321179,0.6039982164090367,-0.023972783723081204
als,1,version_33,0,stratified,24,43,2088,2088,0.6199151142819395,0.6267224864579204,0.5319675650680407,-0.09475492138987973
als,1,version_33,0,stratified,24,44,2088,2088,0.6303532500990885,0.613520610384463,0.5845917558462148,-0.028928854538248228
als,1,version_33,0,stratified,24,45,2088,2088,0.6228629937904611,0.6246152067644338,0.45344992733518297,-0.17116527942925086
als,1,version_33,0,stratified,24,46,2088,2088,0.6433627295547629,0.6015738538776588,0.5551179151803409,-0.0464559386973179
als,1,version_33,0,stratified,48,42,2076,2076,0.6222267700223864,0.6220087540512547,0.580246583581142,-0.04176217047011266
als,1,version_33,0,stratified,48,43,2076,2076,0.6324167195696482,0.6162350897123192,0.5046560192455478,-0.1115790704667714
als,1,version_33,0,stratified,48,44,2076,2076,0.6231314110060476,0.6213655651709046,0.5366450599752748,-0.08472050519562979
als,1,version_33,0,stratified,48,45,2076,2076,0.6239199438671523,0.6257459320391592,0.42719101874436166,-0.19855491329479752
als,1,version_33,0,stratified,48,46,2076,2076,0.6224063617227438,0.6203222626883624,0.6166260149019346,-0.003696247786427853
